Date,Open,High,Low,Close,Adj Close,Volume
2022-03-04,164.490005,165.550003,162.100006,163.169998,162.930603,83737200
2022-03-07,163.360001,165.020004,159.039993,159.300003,159.066299,96418800
2022-03-08,158.820007,162.880005,155.800003,157.440002,157.209015,131148300
2022-03-09,161.479996,163.410004,159.410004,162.949997,162.710938,91454900
2022-03-10,160.199997,160.389999,155.979996,158.520004,158.287445,105342000
2022-03-11,158.929993,159.279999,154.500000,154.729996,154.502991,96970100
2022-03-14,151.449997,154.119995,150.100006,150.619995,150.399017,108732100
2022-03-15,150.899994,155.570007,150.380005,155.089996,154.862457,92964300
2022-03-16,157.050003,160.000000,154.460007,159.589996,159.355865,102300200
2022-03-17,158.610001,161.000000,157.630005,160.619995,160.384354,75615400
2022-03-18,160.509995,164.479996,159.759995,163.979996,163.739426,123511700
2022-03-21,163.509995,166.350006,163.009995,165.380005,165.137375,95811400
2022-03-22,165.509995,169.419998,164.910004,168.820007,168.572327,81532000
2022-03-23,167.990005,172.639999,167.649994,170.210007,169.960297,98062700
2022-03-24,171.059998,174.139999,170.210007,174.070007,173.814621,90131400
2022-03-25,173.880005,175.279999,172.750000,174.720001,174.463669,80546200
2022-03-28,172.169998,175.729996,172.000000,175.600006,175.342377,90371900
2022-03-29,176.690002,179.009995,176.339996,178.960007,178.697449,100589400
2022-03-30,178.550003,179.610001,176.699997,177.770004,177.509201,92633200
2022-03-31,177.839996,178.029999,174.399994,174.610001,174.353836,103049300
2022-04-01,174.029999,174.880005,171.940002,174.309998,174.054260,78751300
2022-04-04,174.570007,178.490005,174.440002,178.440002,178.178207,76468400
2022-04-05,177.500000,178.300003,174.419998,175.059998,174.803162,73401800
2022-04-06,172.360001,173.630005,170.130005,171.830002,171.577911,89058800
2022-04-07,171.160004,173.360001,169.850006,172.139999,171.887451,77594700
2022-04-08,171.779999,171.779999,169.199997,170.089996,169.840454,76575500
2022-04-11,168.710007,169.029999,165.500000,165.750000,165.506821,72246700
2022-04-12,168.020004,169.869995,166.639999,167.660004,167.414032,79265200
2022-04-13,167.389999,171.039993,166.770004,170.399994,170.149994,70618900
2022-04-14,170.619995,171.270004,165.039993,165.289993,165.047501,75329400
2022-04-18,163.919998,166.600006,163.570007,165.070007,164.827835,69023900
2022-04-19,165.020004,167.820007,163.910004,167.399994,167.154404,67723800
2022-04-20,168.759995,168.880005,166.100006,167.229996,166.984650,67929800
2022-04-21,168.910004,171.529999,165.910004,166.419998,166.175842,87227800
2022-04-22,166.460007,167.869995,161.500000,161.789993,161.552628,84882400
2022-04-25,161.119995,163.169998,158.460007,162.880005,162.641037,96046400
2022-04-26,162.250000,162.339996,156.720001,156.800003,156.569962,95623200
2022-04-27,155.910004,159.789993,155.380005,156.570007,156.340302,88063200
2022-04-28,159.250000,164.520004,158.929993,163.639999,163.399918,130216800
2022-04-29,161.839996,166.199997,157.250000,157.649994,157.418701,131747600
2022-05-02,156.710007,158.229996,153.270004,157.960007,157.728256,123055300
2022-05-03,158.149994,160.710007,156.320007,159.479996,159.246017,88966500
2022-05-04,159.669998,166.479996,159.259995,166.020004,165.776428,108256500
2022-05-05,163.850006,164.080002,154.949997,156.770004,156.540009,130525300
2022-05-06,156.009995,159.440002,154.179993,157.279999,157.279999,116124600
2022-05-09,154.929993,155.830002,151.490005,152.059998,152.059998,131577900
2022-05-10,155.520004,156.740005,152.929993,154.509995,154.509995,115366700
2022-05-11,153.500000,155.449997,145.809998,146.500000,146.500000,142689800
2022-05-12,142.770004,146.199997,138.800003,142.559998,142.559998,182602000
2022-05-13,144.589996,148.100006,143.110001,147.110001,147.110001,113990900
2022-05-16,145.550003,147.520004,144.179993,145.539993,145.539993,86643800
2022-05-17,148.860001,149.770004,146.679993,149.240005,149.240005,78336300
2022-05-18,146.850006,147.360001,139.899994,140.820007,140.820007,109742900
2022-05-19,139.880005,141.660004,136.600006,137.350006,137.350006,136095600
2022-05-20,139.089996,140.699997,132.610001,137.589996,137.589996,137426100
2022-05-23,137.789993,143.259995,137.649994,143.110001,143.110001,117726300
2022-05-24,140.809998,141.970001,137.330002,140.360001,140.360001,104132700
2022-05-25,138.429993,141.789993,138.339996,140.520004,140.520004,92482700
2022-05-26,137.389999,144.339996,137.139999,143.779999,143.779999,90601500
2022-05-27,145.389999,149.679993,145.259995,149.639999,149.639999,90978500
2022-05-31,149.070007,150.660004,146.839996,148.839996,148.839996,103718400
2022-06-01,149.899994,151.740005,147.679993,148.710007,148.710007,74286600
2022-06-02,147.830002,151.270004,146.860001,151.210007,151.210007,72348100
2022-06-03,146.899994,147.970001,144.460007,145.380005,145.380005,88570300
2022-06-06,147.029999,148.570007,144.899994,146.139999,146.139999,71598400
2022-06-07,144.350006,149.000000,144.100006,148.710007,148.710007,67808200
2022-06-08,148.580002,149.869995,147.460007,147.960007,147.960007,53950200
2022-06-09,147.080002,147.949997,142.529999,142.639999,142.639999,69473000
2022-06-10,140.279999,140.759995,137.059998,137.130005,137.130005,91437900
2022-06-13,132.869995,135.199997,131.440002,131.880005,131.880005,122207100
2022-06-14,133.130005,133.889999,131.479996,132.759995,132.759995,84784300
2022-06-15,134.289993,137.339996,132.160004,135.429993,135.429993,91533000
2022-06-16,132.080002,132.389999,129.039993,130.059998,130.059998,108123900
2022-06-17,130.070007,133.080002,129.809998,131.559998,131.559998,134520300
2022-06-21,133.419998,137.059998,133.320007,135.869995,135.869995,81000500
2022-06-22,134.789993,137.759995,133.910004,135.350006,135.350006,73409200
2022-06-23,136.820007,138.589996,135.630005,138.270004,138.270004,72433800
2022-06-24,139.899994,141.910004,139.770004,141.660004,141.660004,89116800
2022-06-27,142.699997,143.490005,140.970001,141.660004,141.660004,70207900
2022-06-28,142.130005,143.419998,137.320007,137.440002,137.440002,67083400
2022-06-29,137.460007,140.669998,136.669998,139.229996,139.229996,66242400
2022-06-30,137.250000,138.369995,133.770004,136.720001,136.720001,98964500
2022-07-01,136.039993,139.039993,135.660004,138.929993,138.929993,71007500
2022-07-05,137.770004,141.610001,136.929993,141.559998,141.559998,73353800
2022-07-06,141.350006,144.119995,141.080002,142.919998,142.919998,74064300
2022-07-07,143.289993,146.550003,143.279999,146.350006,146.350006,66253700
2022-07-08,145.259995,147.550003,145.000000,147.039993,147.039993,64493200
2022-07-11,145.669998,146.639999,143.779999,144.869995,144.869995,63141600
2022-07-12,145.759995,148.449997,145.050003,145.860001,145.860001,77588800
